umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
40.0,Laki-laki,Freelance,Pangkalpinang,5874045.472429878,1,0,65.69176152715879,166.84396959291956,Shoulder & Head,1,S1,0.33301260760802737
51.0,Perempuan,PNS,Semarang,3852041.95562485,0,1,82.95864202842048,173.776371482637,Merpati,1,SMP,0.7921141887188154
25.0,Perempuan,Pegawai swasta,Jayapura,6314066.1238485435,1,0,57.98337026667899,154.52829816122033,Merpati,1,SMA,0.36487664343185017
30.0,Laki-laki,PNS,Medan,4870895.981531531,1,0,48.69361452403836,155.4780789109627,Moonsilk,0,S1,0.4243555478158194
33.0,Laki-laki,PNS,Medan,3948070.6845184593,1,0,60.67467833675774,172.7779093148107,Moonsilk,1,S1,0.398521670661395
30.0,Perempuan,PNS,Jakarta,9462807.048736257,1,0,55.334417458289224,152.19156903493348,Shoulder & Head,0,SMP,0.34938597128205323
37.0,Laki-laki,Pegawai swasta,Palangkaraya,9347108.45461341,0,1,57.82267927598899,158.03157932695225,Moonsilk,1,S1,0.589270684892248
35.0,Laki-laki,Freelance,Mamuju,9235655.181318771,0,0,50.833734989242195,145.01474514195033,Moonsilk,0,SMP,0.12293960899380166
19.0,Laki-laki,Pegawai swasta,Manado,12024063.806260033,0,0,68.65157779491182,168.8187158051053,Deadbuoy,1,S1,0.22816522749680013
44.0,Laki-laki,Pegawai swasta,Palangkaraya,6826992.852893036,1,0,63.44719572886072,163.90133241370148,Deadbuoy,1,S2,0.4018382788199637
43.0,Laki-laki,PNS,Palu,8064261.338024628,0,0,83.91887140240982,165.53367607214975,Deadbuoy,1,SMA,0.49179578118507983
39.0,Laki-laki,Pegawai swasta,Palembang,9230899.73490899,0,0,67.75932646343767,156.61254957188146,Pantone,0,S1,0.26948558192865313
14.0,Laki-laki,Freelance,Serang,5459227.6426246,1,0,63.647216474466546,152.64789186881117,Shoulder & Head,1,S1,0.26878845816024993
34.0,Laki-laki,Freelance,Surabaya,10263364.65403748,0,0,47.356528421988386,143.4678037841346,Moonsilk,1,S1,0.24605587683792962
42.0,Laki-laki,Pegawai swasta,Manokwari,4348899.781496294,0,0,67.08926187063736,150.94409790398282,Merpati,0,SMP,0.3082962405647222
47.0,Laki-laki,Pegawai swasta,Surabaya,4188145.0142005533,0,1,56.58779656676468,158.90153916210912,Deadbuoy,1,SMP,0.6902987299980429
40.0,Laki-laki,Pegawai swasta,Bengkulu,2998256.801499636,0,0,59.95007850059514,155.24958354830693,Shoulder & Head,1,S1,0.3013748202930594
50.0,Laki-laki,Pegawai swasta,Tanjungselor,6986477.877280947,1,0,61.41625292589234,163.1676285451682,Moonsilk,1,SMA,0.5212416811957582
52.0,Laki-laki,PNS,Kupang,6644734.290969212,1,0,103.41141669802097,188.36593753322427,Moonsilk,0,SMA,0.6191327159494585
40.0,Laki-laki,Freelance,Serang,7068623.151715375,0,0,65.73873250907437,159.70312766477704,Merpati,1,S1,0.21334060754995696
32.0,Laki-laki,PNS,Yogyakarta,6371852.068857699,1,0,46.54986290926854,154.08981262220547,Pantone,0,S1,0.45164048520882244
35.0,Perempuan,Freelance,Padang,4000127.2200400005,0,1,63.52257101488182,163.45882828990375,Merpati,1,SMA,0.4195614018228118
50.0,Laki-laki,PNS,Bengkulu,4746795.843210535,0,0,78.23907455460484,160.87238381692555,Merpati,1,SMA,0.6283017978950818
52.0,Perempuan,PNS,Pangkalpinang,3053521.721089801,1,1,54.440915252388855,155.04922325077067,Moonsilk,1,SMA,0.8397481780592421
38.0,Perempuan,PNS,Yogyakarta,7230556.934241263,0,0,69.5023160888161,162.95813384386537,Moonsilk,0,S1,0.23869964832826598
51.0,Perempuan,PNS,Jambi,7234920.16134734,0,1,55.2882048164348,161.5068258291307,Shoulder & Head,0,SMA,0.7094290892533814
43.0,Laki-laki,Freelance,Jakarta,7061918.329272446,1,0,45.2482109017796,144.91546511063504,Merpati,1,S3,0.37110616897392423
35.0,Perempuan,PNS,Jakarta,9966916.399900889,0,0,42.68843637705735,148.7965195706888,Pantone,1,S2,0.3184430699411588
43.0,Laki-laki,Freelance,Medan,7470824.669220022,0,0,50.785714677880605,159.1251497505229,Deadbuoy,0,SMP,0.2724335501116254
37.0,Laki-laki,PNS,Pekanbaru,5792621.383261243,1,0,84.65278553145663,172.11048537115738,Merpati,1,S1,0.48667923075522357
38.0,Perempuan,PNS,Tanjungselor,15859513.385415277,1,1,58.61028724483676,154.56562489434114,Shoulder & Head,0,S1,0.6103211047070806
46.0,Laki-laki,Freelance,Surabaya,10472175.925286703,1,1,48.85923665617447,154.92068241049992,Pantone,0,S3,0.6490930932590225
30.0,Perempuan,Pegawai swasta,Padang,7324625.972121357,0,0,49.1717050620605,154.6602460699003,Pantone,0,S1,0.008211496828052264
36.0,Laki-laki,Freelance,Makassar,7035704.909853016,0,0,63.871969275380025,158.2980841130516,Deadbuoy,0,SMA,0.014144184624331105
48.0,Laki-laki,PNS,Serang,8977365.250557385,1,0,76.33911656005134,167.78585383210154,Moonsilk,1,SMA,0.6540114873818942
29.0,Perempuan,Pegawai swasta,Tanjungselor,3702263.4583240235,0,,57.4591151892425,168.31690010986426,Moonsilk,0,S1,0.11322182157911832
34.0,Perempuan,Freelance,Bandung,2852260.383157041,0,0,47.93229235668023,146.7534201692318,Pantone,0,S1,0.05345491311429784
31.0,Perempuan,PNS,Serang,8400816.819782814,1,0,63.52278408331931,152.98311189403975,Shoulder & Head,0,S1,0.4351842264679417
60.0,Laki-laki,PNS,Manokwari,3648161.6387491086,0,0,55.13194444282907,160.68985028596828,Deadbuoy,0,S1,0.47870811165374694
45.0,Laki-laki,Freelance,Bandung,10862460.47587298,0,0,51.48387219248865,160.98868508930232,Merpati,1,S1,0.320968390767613
35.0,Laki-laki,Pegawai swasta,Pangkalpinang,4147504.342989129,0,0,43.63930711449509,148.8750145079841,Deadbuoy,1,SMP,0.2736762289472582
48.0,Laki-laki,Freelance,Medan,7140038.673783844,1,0,53.686760483969906,154.84091954662327,Pantone,1,S1,0.47285272934235734
41.0,Perempuan,Freelance,Palangkaraya,11895017.820307696,0,0,52.96199306096703,154.4884202891975,Moonsilk,0,SMA,0.14854852913222819
57.0,Perempuan,PNS,Banjarmasin,4658014.834713463,1,0,56.224904276988966,154.61191163118167,Moonsilk,0,S1,0.5001442941457599
26.0,Perempuan,PNS,Banjarmasin,8036597.221167832,1,0,44.000047720344966,154.65378402186772,Shoulder & Head,1,SMP,0.39440528664524604
42.0,Perempuan,PNS,Palangkaraya,16430733.199998802,1,0,55.26532271054974,160.83144206541658,Moonsilk,1,S1,0.6113457431548507
41.0,Laki-laki,Freelance,Jakarta,3379076.127599743,1,0,57.15869252603787,161.74456829565855,Pantone,0,SMA,0.3020896861324545
33.0,Laki-laki,PNS,Padang,10028971.936407005,0,0,44.674053310690816,155.7114508150829,Pantone,1,S1,0.37793132387546957
27.0,Perempuan,Pegawai swasta,Tanjungselor,4601457.037855804,1,1,54.05560489386894,161.90144230234012,Pantone,1,S1,0.5493613631989593
37.0,Perempuan,Pegawai swasta,Jayapura,7289106.5947366925,1,0,52.44898896678449,150.92582273363968,Deadbuoy,0,SMA,0.3633962678870135
55.0,Laki-laki,Freelance,Palembang,15208913.316851156,1,0,52.86617294592628,158.46197774025592,Moonsilk,1,SMA,0.46831857649267633
43.0,Perempuan,Freelance,Padang,6952378.930539071,1,0,58.55068362597355,159.72818351310968,Deadbuoy,1,S2,0.3281433361475266
49.0,Laki-laki,Pegawai swasta,Banda Lampung,6398296.904413173,1,0,54.98746894765755,154.70463634262978,Shoulder & Head,0,SMA,0.4755661104469623
40.0,Laki-laki,PNS,Makassar,12511198.239008918,1,1,52.370809920089016,159.46331550515904,Pantone,0,S1,0.6952189008352234
33.0,Laki-laki,Pegawai swasta,Pekanbaru,6730255.932512155,0,0,60.53269070912314,159.27708631548583,Pantone,1,S1,0.3314465193126594
45.0,Laki-laki,Pegawai swasta,Samarinda,4636165.647043508,0,0,47.66934497531902,151.83829939540544,Shoulder & Head,1,S2,0.41819716460863576
38.0,Laki-laki,Pegawai swasta,Sofifi,6355053.669030185,1,1,67.02860202456212,165.82886728817112,Merpati,1,S1,0.7260322548960505
45.0,Perempuan,,Medan,6415910.3635539105,1,0,59.70854627600649,159.83816133261524,Deadbuoy,0,S1,0.3344409996898925
42.0,Perempuan,Pegawai swasta,Medan,6623560.503412568,1,0,60.200937264337156,148.04015389819315,Shoulder & Head,1,S1,0.4488240272673484
39.0,Laki-laki,PNS,Bengkulu,2639204.819377615,1,0,76.04530272317706,168.4177441265516,Deadbuoy,1,S1,0.4969502210789422
54.0,Perempuan,Pegawai swasta,Manokwari,8590000.533220008,0,1,56.113533779721735,155.05853923684202,Pantone,0,SMP,0.6852565479541632
36.0,Perempuan,Pegawai swasta,Jakarta,9105689.658393102,1,0,60.986478398122514,156.73804189802368,Deadbuoy,1,SMP,0.3181803715503684
48.0,Laki-laki,Pegawai swasta,Pontianak,4705390.347924002,1,0,52.239188566789025,145.81974086060657,Pantone,1,SMA,0.5390988312510687
31.0,Laki-laki,Pegawai swasta,Sofifi,13789899.494936008,0,0,77.88831289947893,166.4850934693166,Deadbuoy,0,S1,0.20544888709826487
48.0,Perempuan,Pegawai swasta,Tanjungselor,3456466.3289972376,0,0,53.61850054248339,159.97000333707595,Merpati,1,SMA,0.3107834548349976
37.0,Laki-laki,Pegawai swasta,Banda Lampung,6904165.7893330185,1,1,57.39204540909246,160.7628693992793,Deadbuoy,0,S1,0.5510092628074119
46.0,Perempuan,Pegawai swasta,Surabaya,11102003.09166786,1,0,68.66894712849147,166.32466723132373,Pantone,0,SMA,0.30029786073281106
20.0,Laki-laki,PNS,Surabaya,7537184.479119025,0,1,70.68205916053266,158.8042685109518,Merpati,0,SMA,0.6291819952227579
29.0,Laki-laki,PNS,Palembang,6191374.1698703915,1,0,47.30409734259765,146.86222486549752,Deadbuoy,1,SD,0.42620314461701186
54.0,Laki-laki,Freelance,Palangkaraya,6344050.333154635,1,0,49.486627125489974,160.61988859295266,Pantone,0,S1,0.3949669860620937
45.0,Laki-laki,Pegawai swasta,Pontianak,6051375.529074788,1,0,63.81600814465492,159.2751528321655,Shoulder & Head,1,S1,0.5002263859446975
50.0,Perempuan,Pegawai swasta,Padang,5590010.19847478,0,0,48.856504301436516,156.23145394839784,Pantone,0,SMA,0.2210871894158657
38.0,Perempuan,Pegawai swasta,Pangkalpinang,5060510.937875981,0,0,52.28548757298677,154.53350204361348,Merpati,0,S3,0.11814605558809695
33.0,Perempuan,Pegawai swasta,Medan,10786457.294263542,0,1,48.19159954817231,154.98176841119633,Pantone,0,S1,0.4465855553760299
64.0,Perempuan,PNS,Bengkulu,7286731.86116055,1,0,58.49901148615842,144.00274760210706,Moonsilk,0,S2,0.45655648316803094
41.0,Perempuan,Pegawai swasta,Ambon,5202134.466554174,1,0,65.85126524333472,164.99476147645152,Moonsilk,1,SMA,0.3564491761987125
36.0,Laki-laki,Pegawai swasta,Kendari,5159368.245100525,0,0,51.484999304206575,154.83678366019063,Moonsilk,1,S1,0.3159435067068894
44.0,Laki-laki,PNS,Kupang,10180836.488130843,1,0,78.30958598697737,173.0199198414659,Deadbuoy,0,S2,0.46687964545265254
56.0,Laki-laki,Pegawai swasta,Pangkalpinang,6604299.996831181,0,0,68.3310600759244,163.49708162535566,Deadbuoy,0,S1,0.5101700527521502
26.0,Laki-laki,Pegawai swasta,Medan,3076769.205588176,1,0,47.84563860121299,145.89233953948096,Pantone,0,SMA,0.2792139154344779
44.0,Perempuan,PNS,Palembang,6232822.605116151,1,0,119.9597282110023,193.26153091166884,Shoulder & Head,0,S2,0.424492476853717
48.0,Laki-laki,Pengangguran,Pangkalpinang,20477192.21763897,1,0,65.9315400769857,168.66717632881523,Moonsilk,0,SMA,0.8541467104455318
38.0,Laki-laki,Freelance,Jambi,3748102.32346065,0,1,48.46873865578884,148.21694240408019,Moonsilk,1,S1,0.5747359133054483
28.0,Perempuan,PNS,Yogyakarta,5250082.10641492,1,0,65.67478619011459,169.72985114118674,Deadbuoy,1,S1,0.3465221403866231
54.0,,Pegawai swasta,Manokwari,7315777.989315409,0,0,64.84890932516967,156.4072514842784,Shoulder & Head,0,S1,0.3102340740458377
5.0,Laki-laki,Pegawai swasta,Pangkalpinang,4615891.21173085,1,0,67.39764615819215,166.54849259718816,Shoulder & Head,1,SMA,0.381341320533543
43.0,Laki-laki,Pegawai swasta,Bandung,7700131.587803869,0,0,48.573326611384594,153.36170771346232,Shoulder & Head,0,S1,0.25519251679387017
35.0,Laki-laki,Freelance,Manado,5789954.256836816,0,1,62.81100450529627,158.80178099675322,Deadbuoy,0,SMA,0.3855952170153425
27.0,Laki-laki,Pegawai swasta,Tanjungselor,5915568.806022699,0,0,68.24220376513581,158.1773605759977,Moonsilk,1,SMA,0.25891454566107325
31.0,Laki-laki,PNS,Banda Lampung,11648290.11995945,0,1,67.99788601892459,158.97349425639658,Merpati,0,S1,0.6182746957729254
56.0,Perempuan,Pegawai swasta,Mamuju,9934279.288335297,1,0,57.27508222273917,155.93470795188506,Merpati,1,S3,0.5042873250811214
26.0,Perempuan,PNS,Medan,7164980.748122612,0,0,76.96611149639394,166.6661124445501,Shoulder & Head,1,SMA,0.3534934800936871
36.0,Laki-laki,Freelance,Serang,5842281.17779425,1,1,68.85926862510675,162.98416828300202,Shoulder & Head,0,SMA,0.540791521198659
42.0,Perempuan,PNS,Padang,5742414.696501216,0,0,42.93103692133084,151.01705632239825,Moonsilk,1,S1,0.4129896252230777
31.0,Perempuan,PNS,Banda Aceh,5619007.422803128,0,0,69.52590195713692,170.51915626033562,Pantone,0,S1,0.26648141815128457
51.0,Perempuan,Pegawai swasta,Pontianak,7982652.866078966,0,0,65.62522294807353,170.06783823510122,Deadbuoy,0,S1,0.35286781950138496
42.0,Perempuan,PNS,Denpasar,5488745.663422281,1,0,69.58091474302685,157.21546869057354,Shoulder & Head,0,S1,0.45513020854824815
57.0,Perempuan,Pegawai swasta,Pangkalpinang,5125305.152491336,0,0,55.216596588781925,154.60864861821605,Pantone,1,SMA,0.3754862495139361
33.0,Laki-laki,PNS,Samarinda,4262045.396628339,1,0,49.95455657322043,157.25189850120987,Shoulder & Head,1,SMA,0.5390140523106273
45.0,Perempuan,PNS,Padang,7644887.410564233,1,0,50.96444778858173,163.97156771736937,Merpati,1,S1,0.5220223642236531
48.0,Laki-laki,Pegawai swasta,Kupang,8870362.27852378,1,0,52.127282975440494,152.65280369572673,Moonsilk,0,S3,0.42061594357493803
46.0,Laki-laki,PNS,Denpasar,7642701.960015472,1,0,58.445712271935804,152.69761384163778,Pantone,1,S1,0.5656166132983048
68.0,Perempuan,Pegawai swasta,Makassar,8926034.034701327,1,0,60.46095859696756,162.93974804410172,Shoulder & Head,0,S1,0.4505507845476028
23.0,Perempuan,PNS,Semarang,9807835.198662039,0,1,47.387008888874824,153.66656468467994,Merpati,0,S2,0.5611024643045833
38.0,Laki-laki,Pegawai swasta,Manado,10862381.325020963,1,0,48.1709277753765,148.35312333689367,Shoulder & Head,1,SMA,0.3804516228756651
38.0,Perempuan,PNS,Surabaya,6836703.334046475,1,0,61.88827613784367,163.31756395887595,Moonsilk,0,S1,0.25579518991907907
40.0,Perempuan,PNS,Manado,4365193.424126195,0,0,60.95595598285101,155.37837604270243,Shoulder & Head,1,S1,0.20699825739987554
58.0,Perempuan,PNS,Palembang,7502569.5656127855,0,0,47.14126128437917,147.32257896777773,Moonsilk,1,SMA,0.5567980208302978
17.0,Laki-laki,PNS,Sofifi,6052091.827956573,0,0,75.50760277690347,167.42590204380443,Deadbuoy,0,SMA,0.24118391109216436
56.0,Laki-laki,PNS,Banjarmasin,4016649.3915833333,0,0,51.381697568172214,150.1559866383419,Moonsilk,0,S2,0.5447796160156273
47.0,Perempuan,Pegawai swasta,Tanjungselor,5287695.364338864,1,0,43.888069659532945,151.92515436746555,Deadbuoy,1,SMA,0.46298149029082136
35.0,Laki-laki,PNS,Serang,11717068.662095862,1,1,52.39382876328564,160.85703789978953,Shoulder & Head,0,SMA,0.6710880538791607
50.0,Perempuan,Pegawai swasta,Palu,8725087.405600347,1,0,73.86141765649609,174.8265183285861,Merpati,0,SMA,0.30826488996967705
37.0,Laki-laki,PNS,Palangkaraya,3865652.170036279,1,1,47.17442813440802,148.74295953991444,Moonsilk,0,S1,0.6806723436850453
55.0,Laki-laki,Pegawai swasta,Banda Aceh,4867598.290384472,0,0,78.51608508840374,161.04655237440937,Merpati,1,SMA,0.4910770696824948
43.0,Laki-laki,Freelance,Tanjungselor,10091702.481346007,1,1,55.083669783078975,155.84275931005624,Moonsilk,1,SMA,0.6941574829676413
36.0,Laki-laki,Freelance,Pekanbaru,10137852.254479567,0,0,44.35552300645617,162.48335167094592,Moonsilk,1,S1,0.1965108886186791
42.0,Perempuan,Pegawai swasta,Bandung,8955806.90026794,0,0,54.144516679743525,162.63175991543298,Pantone,1,S1,0.29565121948883094
32.0,Laki-laki,PNS,Bengkulu,12171287.598024737,1,0,69.24505930948612,157.13809920539583,Moonsilk,0,S1,0.4303412300328427
33.0,Laki-laki,Freelance,Pontianak,3163016.231673441,1,0,59.877117693154915,161.38941889489698,Merpati,1,S1,0.25005878526350117
66.0,Laki-laki,PNS,Palangkaraya,9409582.262936328,1,0,81.51688916837654,176.48400960532587,Merpati,1,S1,0.656408282999143
31.0,Laki-laki,Pegawai swasta,Mataram,16884664.862522766,0,0,51.434979679027336,151.5804371440621,Shoulder & Head,0,S1,0.2230410073774938
28.0,Laki-laki,Pegawai swasta,Denpasar,3982996.772375072,1,1,50.20286190480675,153.24656487437858,Pantone,0,S1,0.6080141509638917
37.0,Laki-laki,PNS,Bandung,17905221.010070987,0,0,58.477735914192465,158.60738622702777,Merpati,0,SMA,0.34391544168794325
29.0,Laki-laki,Pegawai swasta,Kupang,4454279.045982202,0,0,47.3281141552319,150.3065487948958,Merpati,1,S1,0.369799283409198
28.0,Perempuan,PNS,Banjarmasin,4889378.419470949,1,1,65.08582899835524,163.63093874009851,Merpati,1,S1,0.737208603017731
36.0,Laki-laki,Pegawai swasta,Banjarmasin,13916641.962275896,1,0,48.43698262793125,150.2723488141183,Pantone,1,S1,0.4647477990790858
46.0,Laki-laki,Pengangguran,Yogyakarta,4530872.440112459,1,0,56.35011071281379,157.57397615952726,Moonsilk,0,S1,0.7105013810106432
44.0,Laki-laki,Freelance,Samarinda,7875450.197555,1,0,50.32370346139292,151.74395180660034,Shoulder & Head,0,S1,0.31801875259386814
40.0,Laki-laki,PNS,Bengkulu,4608708.430712225,0,0,54.051048530020076,159.71456459639617,Pantone,0,S1,0.23163865863783975
48.0,Laki-laki,Pegawai swasta,Sofifi,7159405.233555167,1,0,71.23391241869825,166.8840777575838,Pantone,0,S1,0.3734854053750979
41.0,Perempuan,Freelance,Banda Aceh,2964032.375072145,1,0,48.471269125124245,151.78207438785225,Deadbuoy,1,SD,0.31884029168765143
22.0,Perempuan,Pegawai swasta,Surabaya,6990671.305724949,1,0,53.39096295304098,150.12095711890203,Deadbuoy,0,SMP,0.23221886400325312
23.0,Perempuan,Pegawai swasta,Serang,4575432.087511834,0,0,62.660783656732676,155.85854463500272,Shoulder & Head,1,SMA,0.22042424847502654
51.0,Perempuan,Pegawai swasta,Denpasar,5371963.753668109,0,0,55.08336597480894,166.26787994141463,Pantone,1,S1,0.44145475046676164
39.0,Laki-laki,Pegawai swasta,Manado,3972049.7951077865,1,0,69.40909606343571,171.22343514340938,Merpati,1,S1,0.4350213661894223
42.0,Perempuan,Freelance,Yogyakarta,5219794.008455457,0,0,54.902441732686555,154.34777607053638,Moonsilk,1,SMP,0.20769633054284276
38.0,Laki-laki,Freelance,Palangkaraya,5502341.582948633,0,0,50.61582947652902,162.1178967184195,Merpati,0,SMP,0.15468662596758553
32.0,Laki-laki,Pegawai swasta,Serang,7225213.2130820155,1,0,50.39016775316009,153.18949423528002,Merpati,0,S1,0.24273659264785255
23.0,Laki-laki,Freelance,Ambon,7860227.885550998,0,0,77.94735044399155,167.902328409564,Moonsilk,1,S1,0.19171448743995276
44.0,Perempuan,PNS,Medan,13579904.979507962,0,0,53.66494830324109,160.20216803981313,Shoulder & Head,0,SMP,0.3049063098343314
43.0,Laki-laki,PNS,Serang,3645934.9201145805,1,0,60.70052146876836,168.6213753648301,Deadbuoy,0,S1,0.5426377238414837
35.0,Laki-laki,PNS,Denpasar,6262203.425498953,1,1,45.99135194947275,154.12252282164016,Shoulder & Head,1,S1,0.7499319571898087
29.0,Laki-laki,Freelance,Manokwari,12682216.737972554,0,0,55.33668259480284,161.02740461402624,Pantone,0,S1,0.07600864783957738
52.0,Laki-laki,PNS,Gorontalo,5263954.131140314,1,0,82.24105155655724,166.3132664531497,Pantone,0,S1,0.6156379183607447
62.0,Perempuan,Pegawai swasta,Pangkalpinang,4320742.185984668,1,0,51.07917902146211,156.1354632808709,Merpati,0,S2,0.37681091639296377
52.0,Perempuan,PNS,Banda Aceh,3299176.120483485,0,0,75.47835496991766,169.8446736251653,Deadbuoy,0,S1,0.44360340768070167
40.0,Laki-laki,Pegawai swasta,Kendari,3134898.150431202,1,0,106.5040465635209,179.82566909586984,Deadbuoy,1,SMA,0.44808662661551646
29.0,Laki-laki,Pegawai swasta,Surabaya,8356474.803530752,0,0,68.58443044257467,163.43814084333238,Pantone,0,SMA,0.1922205019472071
55.0,Perempuan,Freelance,Pangkalpinang,3570781.6755645853,1,0,51.22923638729156,162.13831761216983,Deadbuoy,1,S1,0.45951237601788214
49.0,Perempuan,PNS,Makassar,4359943.005089071,0,1,61.81905945792938,156.53414680044455,Moonsilk,0,S2,0.5243944689231758
45.0,Laki-laki,Freelance,Mataram,8565564.477111135,1,1,69.16318426458368,170.7909039408854,Moonsilk,0,S1,0.7184234838599846
31.0,Perempuan,PNS,Medan,3647053.560459005,0,0,51.7457575494238,165.46111921096056,Deadbuoy,1,SMA,0.3460659537567624
37.0,Laki-laki,PNS,Banda Aceh,5335077.503212511,1,0,47.89090074281402,160.60438521138178,Merpati,0,S1,0.4000507532423086
46.0,Laki-laki,Freelance,Bandung,4661085.004534564,1,1,56.51256124330324,154.68392196944959,Pantone,0,SMA,0.6455849068909459
33.0,Perempuan,Pegawai swasta,Manado,9958091.559035921,0,0,66.96518575471272,171.6786372208878,Moonsilk,0,S1,0.05393245595850418
25.0,Laki-laki,PNS,Medan,3864647.0134302154,1,0,56.574779681797,156.82968259490247,Merpati,0,S1,0.39532516255342454
34.0,Perempuan,Pegawai swasta,Bandung,3772494.108363183,1,0,54.285726956414514,147.73787962287088,Merpati,1,S2,0.3337607423785279
41.0,Perempuan,Freelance,Sofifi,7418375.809119656,0,0,55.815052372498016,159.20281638709022,Merpati,1,S1,0.2773283538820249
44.0,Laki-laki,Pegawai swasta,Denpasar,4965161.718688252,0,0,55.84388170776579,149.47606269780601,Moonsilk,1,S1,0.3772999128858892
29.0,Perempuan,Freelance,Mamuju,6661166.898028275,1,0,80.05672502443156,156.57822727559144,Pantone,1,S3,0.12109754908033535
